Species,Class,PFT1,PFT2,Size_class,Dmin,Dmax,Dint,ncoremin,ncoremax,nshellmin,nshellmax,Vsmin,Vsmax,Veffmin,Veffmax,cimin,cimax,Cimin,Cimax,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499,500,501,502,503,504,505,506,507,508,509,510,511,512,513,514,515,516,517,518,519,520,521,522,523,524,525,526,527,528,529,530,531,532,533,534,535,536,537,538,539,540,541,542,543,544,545,546,547,548,549,550,551,552,553,554,555,556,557,558,559,560,561,562,563,564,565,566,567,568,569,570,571,572,573,574,575,576,577,578,579,580,581,582,583,584,585,586,587,588,589,590,591,592,593,594,595,596,597,598,599,600,601,602,603,604,605,606,607,608,609,610,611,612,613,614,615,616,617,618,619,620,621,622,623,624,625,626,627,628,629,630,631,632,633,634,635,636,637,638,639,640,641,642,643,644,645,646,647,648,649,650,651,652,653,654,655,656,657,658,659,660,661,662,663,664,665,666,667,668,669,670,671,672,673,674,675,676,677,678,679,680,681,682,683,684,685,686,687,688,689,690,691,692,693,694,695,696,697,698,699,700,701,702,703,704,705,706,707,708,709,710,711,712,713,714,715,716,717,718,719,720,721,722,723,724,725,726,727,728,729,730,731,732,733,734,735,736,737,738,739,740,741,742,743,744,745,746,747,748,749,750,751,752,753,754,755,756,757,758,759,760,761,762,763,764,765,766,767,768,769,770,771,772,773,774,775,776,777,778,779,780,781,782,783,784,785,786,787,788,789,790,791,792,793,794,795,796,797,798,799,800,801,802,803,804,805,806,807,808,809,810,811,812,813,814,815,816,817,818,819,820,821,822,823,824,825,826,827,828,829,830,831,832,833,834,835,836,837,838,839,840,841,842,843,844,845,846,847,848,849,850,851,852,853,854,855,856,857,858,859,860,861,862,863,864,865,866,867,868,869,870,871,872,873,874,875,876,877,878,879,880,881,882,883,884,885,886,887,888,889,890,891,892,893,894,895,896,897,898,899,900
A. minutum,Dinophyceae,Dinoflagellates,Brown,micro,23,30,1,1.01,1.05,1.08,1.2,0.1,0.6,0.2,0.6,2,12,150,350,0.038168052,0.038588675,0.039015233,0.039444595,0.039873626,0.040299195,0.040718167,0.041127409,0.04152379,0.041904175,0.042265431,0.04260504,0.042922942,0.043219689,0.043495835,0.043751935,0.043988541,0.044206207,0.044405486,0.044586933,0.044751101,0.044901876,0.04505647,0.045235429,0.045459298,0.045748622,0.04611459,0.046530964,0.046962152,0.047372559,0.047726594,0.047996515,0.048186002,0.048306585,0.048369797,0.04838717,0.048370236,0.048330526,0.048279572,0.048228906,0.048190061,0.048172218,0.048175164,0.048196333,0.048233163,0.048283089,0.048343548,0.048411974,0.048485805,0.048562477,0.048639425,0.048714086,0.048783895,0.048846289,0.048898704,0.048938575,0.04896334,0.048970433,0.048957292,0.048921351,0.048860047,0.048771506,0.048656606,0.048516916,0.048354006,0.048169444,0.047964798,0.047741638,0.047501532,0.047246048,0.046976755,0.046695223,0.046403019,0.046101713,0.045792873,0.045478067,0.045158866,0.044836836,0.044513547,0.044190568,0.043869467,0.043551482,0.043236533,0.042924206,0.04261409,0.042305772,0.04199884,0.041692882,0.041387487,0.041082241,0.040776733,0.04047055,0.040163281,0.039854514,0.039543835,0.039230834,0.038915097,0.038596213,0.03827377,0.037947355,0.037616557,0.03728114,0.036941578,0.036598522,0.036252622,0.03590453,0.035554896,0.035204371,0.034853605,0.034503251,0.034153957,0.033806376,0.033461157,0.033118952,0.032780412,0.032446187,0.03211664,0.031790979,0.031468125,0.031147,0.030826522,0.030505614,0.030183196,0.029858187,0.02952951,0.029196084,0.02885683,0.028510669,0.028156521,0.027793307,0.027419947,0.027035619,0.026640532,0.026235148,0.025819934,0.025395353,0.02496187,0.02451995,0.024070057,0.023612656,0.023148212,0.022677189,0.022200052,0.021717265,0.021229294,0.020736602,0.020239789,0.019739993,0.019238485,0.01873654,0.018235428,0.017736422,0.017240796,0.01674982,0.016264767,0.015786911,0.015317523,0.014857875,0.014409241,0.013972892,0.013550101,0.013142093,0.012749905,0.012374526,0.012016947,0.011678157,0.011359145,0.011060901,0.010784416,0.010530678,0.010300677,0.010095403,0.009915845,0.009762994,0.009637838,0.009541368,0.009473781,0.009432103,0.009412569,0.009411413,0.00942487,0.009449173,0.009480557,0.009515256,0.009549506,0.009579539,0.00960159,0.009611893,0.009606684,0.009582196,0.009534663,0.009461602,0.009365659,0.009250763,0.009120842,0.008979824,0.008831637,0.008680211,0.008529472,0.008383351,0.008245774,0.008120416,0.008009932,0.007916723,0.007843188,0.007791728,0.007764743,0.007764635,0.007793802,0.007854647,0.007949568,0.008079178,0.008236934,0.008414501,0.008603548,0.008795743,0.008982752,0.009156243,0.009307883,0.00942934,0.009512282,0.009551496,0.009554258,0.009530963,0.009492007,0.009447786,0.009408695,0.009385131,0.009387488,0.009426164,0.009511553,0.009649753,0.009829667,0.010035902,0.010253063,0.010465755,0.010658583,0.010816153,0.010923071,0.010963942,0.010923372,0.010792583,0.010589276,0.010337767,0.010062372,0.00978741,0.009537196,0.009336048,0.009208283,0.009178218,0.00927017,0.009502217,0.009867482,0.01035285,0.010945203,0.011631427,0.012398406,0.013233024,0.014122164,0.015052712,0.01601155,0.016985565,0.017961638,0.018926655,0.0198675,0.020771057,0.021624932,0.022419616,0.023146323,0.023796266,0.024360659,0.024830714,0.025197646,0.025452668,0.025586993,0.025591834,0.025458406,0.02517792,0.024741591,0.024140633,0.023366257,0.022415106,0.021305528,0.020061301,0.018706202,0.017264008,0.015758495,0.014213441,0.012652623,0.011099817,0.009578801,0.008113351,0.006727245,0.00544426,0.004288172,0.003282758,0.002445454,0.001768327,0.001237102,0.000837505,0.000555261,0.000376094,0.000285732,0.000269898,0.000314318,0.000404718,0.000526823,0.000666359,0.00080905,0.000940622,0.0010468,0.001116339,0.001150108,0.001152006,0.00112593,0.00107578,0.001005454,0.000918849,0.000819866,0.000712401,0.000600353,0.000487622,0.000378104,0.000275699,0.000184305,0.00010782,4.92E-05,7.66E-06,9.66E-06,1.17E-05,1.37E-05,1.56E-05,1.76E-05,1.96E-05,4.90E-05,8.15E-05,0.000115439,0.000149099,0.000180729,0.000208592,0.000230951,0.000246463,0.000255352,0.000258233,0.000255723,0.000248439,0.000236997,0.000222013,0.000204104,0.000183886,0.000161975,0.000138987,0.00011554,9.22E-05,6.97E-05,4.86E-05,2.95E-05,1.30E-05,1.28E-05,1.26E-05,1.24E-05,1.22E-05,1.20E-05,1.18E-05,1.16E-05,2.77E-05,4.68E-05,6.84E-05,9.22E-05,0.000117709,0.00014451,0.000172186,0.000200315,0.000228476,0.000256248,0.00028321,0.00030894,0.000333016,0.000355019,0.000374526,0.000391117,0.000404471,0.000414677,0.000421922,0.000426397,0.000428291,0.000427792,0.000425089,0.000420372,0.00041383,0.000405651,0.000396026,0.000385142,0.000373189,0.000360356,0.000346833,0.000332808,0.00031847,0.000304008,0.000289612,0.000275471,0.00026174,0.000248447,0.000235584,0.000223145,0.000211124,0.000199514,0.000188308,0.000177501,0.000167084,0.000157053,0.0001474,0.000138118,0.000129202,0.000120645,0.00011244,0.000104581,9.71E-05,8.99E-05,8.30E-05,7.65E-05,7.02E-05,6.43E-05,5.87E-05,5.34E-05,4.83E-05,4.36E-05,3.91E-05,3.49E-05,3.09E-05,2.72E-05,2.37E-05,2.05E-05,1.75E-05,1.48E-05,1.23E-05,9.95E-06,7.84E-06,5.93E-06,4.23E-06,2.71E-06,1.37E-06,2.06E-07,2.04E-07,2.02E-07,2.00E-07,1.98E-07,1.96E-07,1.95E-07,1.93E-07,1.91E-07,1.89E-07,1.87E-07,1.85E-07,1.83E-07,1.81E-07,1.79E-07,1.77E-07,1.75E-07,9.82E-07,1.84E-06,2.75E-06,3.69E-06,4.66E-06,5.66E-06,6.68E-06,7.70E-06,8.72E-06,9.74E-06,1.07E-05,1.17E-05,1.27E-05,1.36E-05,1.45E-05,1.53E-05,1.61E-05,1.68E-05,1.75E-05,1.81E-05,1.86E-05,1.89E-05,1.92E-05,1.94E-05,1.95E-05,1.95E-05,1.93E-05,1.90E-05,1.85E-05,1.79E-05,1.72E-05,1.63E-05,1.52E-05,1.39E-05,1.25E-05,1.08E-05,8.96E-06,6.91E-06,4.64E-06,2.15E-06,2.15E-06,2.15E-06
A. affine,Dinophyceae,Dinoflagellates,Brown,micro,25,35,1,1.01,1.05,1.08,1.2,0.1,0.6,0.2,0.6,2,12,150,350,0.019042505,0.01928566,0.019527563,0.019767914,0.020006409,0.020242746,0.020476624,0.020707741,0.020935793,0.02116048,0.021381499,0.021598062,0.021807437,0.022006406,0.022191751,0.022360255,0.022508699,0.022633866,0.022732538,0.022801497,0.022837525,0.022842449,0.022838276,0.022852058,0.022910846,0.023041693,0.02326122,0.023544335,0.023855515,0.024159239,0.024419983,0.02460971,0.024730324,0.024791209,0.024801754,0.024771346,0.024709371,0.024625216,0.024528268,0.024427914,0.024333541,0.024252724,0.024185786,0.02413124,0.024087597,0.024053369,0.024027068,0.024007205,0.023992292,0.02398084,0.023971363,0.02396237,0.023952375,0.023939888,0.023923421,0.023901487,0.023872596,0.023835261,0.023787994,0.023729305,0.023657707,0.023572134,0.023473205,0.023361963,0.02323945,0.023106708,0.02296478,0.022814707,0.022657533,0.022494298,0.022326046,0.022153818,0.021978656,0.021801604,0.021623702,0.021445994,0.021269521,0.021095326,0.020924451,0.020757937,0.020596828,0.020441898,0.020292851,0.020149124,0.020010153,0.019875377,0.019744231,0.019616152,0.019490578,0.019366944,0.019244688,0.019123247,0.019002058,0.018880556,0.01875818,0.018634365,0.01850855,0.018380169,0.018248662,0.018113463,0.01797401,0.017829937,0.017681659,0.01752979,0.017374944,0.017217734,0.017058773,0.016898673,0.016738049,0.016577514,0.01641768,0.016259161,0.016102571,0.015948521,0.015797627,0.0156505,0.015507544,0.015368325,0.015232197,0.015098515,0.014966635,0.014835911,0.0147057,0.014575355,0.014444232,0.014311687,0.014177073,0.014039748,0.013899064,0.013754379,0.013605047,0.013450524,0.013290679,0.013125479,0.012954893,0.01277889,0.012597438,0.012410507,0.012218065,0.012020081,0.011816524,0.011607361,0.011392563,0.011172097,0.010945933,0.010714039,0.010476525,0.010234063,0.009987465,0.009737546,0.009485118,0.009230995,0.008975989,0.008720914,0.008466582,0.008213807,0.007963401,0.007716179,0.007472953,0.007234535,0.00700174,0.006775349,0.006556015,0.006344361,0.00614101,0.005946584,0.005761705,0.005586996,0.00542308,0.005270579,0.005130115,0.00500231,0.004887788,0.004787171,0.00470108,0.004630139,0.004574569,0.004532984,0.004503599,0.004484626,0.004474281,0.004470776,0.004472325,0.004477141,0.00448344,0.004489433,0.004493336,0.004493361,0.004487722,0.004474633,0.004452308,0.004419543,0.004377468,0.004327794,0.004272232,0.004212496,0.004150296,0.004087344,0.004025353,0.003966034,0.003911099,0.003862144,0.003820293,0.003786559,0.00376195,0.003747477,0.003744149,0.003752976,0.003774969,0.003811136,0.003862489,0.003929241,0.004008427,0.004096286,0.004189058,0.004282981,0.004374295,0.004459239,0.004534053,0.004594974,0.004638244,0.004661527,0.004668203,0.004663075,0.004650948,0.004636628,0.00462492,0.004620628,0.004628557,0.004653513,0.0047003,0.004771645,0.004861965,0.004963598,0.005068882,0.005170156,0.005259758,0.005330027,0.0053733,0.005381916,0.005348214,0.005267908,0.005150221,0.005007749,0.004853092,0.004698848,0.004557614,0.004441989,0.004364572,0.004337959,0.00437475,0.004484309,0.004663063,0.004904206,0.005200932,0.005546436,0.005933909,0.006356548,0.006807545,0.007280094,0.007767389,0.008262624,0.008758992,0.009249688,0.009727905,0.010186838,0.010620105,0.011023028,0.011391354,0.011720831,0.012007205,0.012246223,0.012433633,0.012565183,0.012636618,0.012643686,0.012582134,0.01244771,0.01223616,0.011943231,0.011564671,0.011098888,0.010554928,0.009944501,0.009279314,0.008571076,0.007831495,0.00707228,0.006305138,0.005541777,0.004793907,0.004073236,0.003391471,0.00276032,0.002191493,0.001696698,0.001284519,0.000951053,0.000689271,0.000492148,0.000352655,0.000263765,0.00021845,0.000209685,0.000230441,0.00027369,0.000332407,0.000399563,0.000468131,0.000531083,0.000581394,0.000613525,0.000627906,0.000626454,0.000611089,0.00058373,0.000546295,0.000500704,0.000448874,0.000392726,0.000334177,0.000275147,0.000217554,0.000163318,0.000114357,7.26E-05,3.95E-05,1.47E-05,1.36E-05,1.26E-05,1.15E-05,1.05E-05,9.41E-06,8.36E-06,7.30E-06,2.04E-05,3.47E-05,4.94E-05,6.37E-05,7.67E-05,8.77E-05,9.60E-05,0.000101813,0.000105189,0.000106387,0.000105619,0.000103097,9.90E-05,9.36E-05,8.71E-05,7.97E-05,7.16E-05,6.29E-05,5.40E-05,4.51E-05,3.63E-05,2.78E-05,1.99E-05,1.28E-05,6.70E-06,1.78E-06,1.62E-06,1.45E-06,1.29E-06,1.12E-06,9.57E-07,7.92E-07,6.27E-07,3.99E-06,7.93E-06,1.23E-05,1.71E-05,2.21E-05,2.72E-05,3.24E-05,3.74E-05,4.24E-05,4.70E-05,5.13E-05,5.50E-05,5.82E-05,6.06E-05,6.24E-05,6.36E-05,6.42E-05,6.43E-05,6.39E-05,6.30E-05,6.17E-05,6.01E-05,5.81E-05,5.59E-05,5.34E-05,5.07E-05,4.79E-05,4.50E-05,4.20E-05,3.90E-05,3.60E-05,3.31E-05,3.03E-05,2.76E-05,2.51E-05,2.27E-05,2.05E-05,1.84E-05,1.64E-05,1.46E-05,1.29E-05,1.13E-05,9.84E-06,8.48E-06,7.23E-06,6.08E-06,5.04E-06,4.10E-06,3.25E-06,2.50E-06,1.83E-06,1.24E-06,7.35E-07,3.05E-07,2.95E-07,2.85E-07,2.75E-07,2.66E-07,2.56E-07,2.46E-07,2.36E-07,2.26E-07,2.17E-07,2.07E-07,1.97E-07,1.87E-07,1.77E-07,1.68E-07,4.27E-07,7.03E-07,9.91E-07,1.29E-06,1.59E-06,1.89E-06,2.19E-06,2.48E-06,2.76E-06,3.03E-06,3.28E-06,3.51E-06,3.71E-06,3.88E-06,4.02E-06,4.13E-06,4.20E-06,4.23E-06,4.24E-06,4.21E-06,4.16E-06,4.09E-06,3.99E-06,3.87E-06,3.73E-06,3.57E-06,3.40E-06,3.22E-06,3.02E-06,2.81E-06,2.60E-06,2.38E-06,2.15E-06,1.93E-06,1.70E-06,1.47E-06,1.25E-06,1.04E-06,8.33E-07,6.35E-07,4.50E-07,2.78E-07,1.21E-07,1.24E-07,1.27E-07,1.30E-07,1.33E-07,1.36E-07,1.39E-07,1.42E-07,1.45E-07,1.48E-07,1.51E-07,1.54E-07,1.57E-07,3.78E-07,6.42E-07,9.50E-07,1.31E-06,1.71E-06,2.16E-06,2.67E-06,3.23E-06,3.84E-06,4.52E-06
A. catenella,Dinophyceae,Dinoflagellates,Brown,micro,30,40,1,1.01,1.05,1.08,1.2,0.1,0.6,0.2,0.6,2,12,150,350,0.022752567,0.022988114,0.023237351,0.023496534,0.02376192,0.024029765,0.024296325,0.024557856,0.024810615,0.025050859,0.025274842,0.025479588,0.025665181,0.025832473,0.025982313,0.026115553,0.026233044,0.026335635,0.026424179,0.026499526,0.026562526,0.026614593,0.026659389,0.026701137,0.026744063,0.026792389,0.026848821,0.026909983,0.026970978,0.027026911,0.027072887,0.027105198,0.027124901,0.027134239,0.027135457,0.0271308,0.027122514,0.027112841,0.027104028,0.027098319,0.027097959,0.027104668,0.027118072,0.027137274,0.027161374,0.027189475,0.027220679,0.027254087,0.027288801,0.027323923,0.027358555,0.027391799,0.027422756,0.027450529,0.027474219,0.027492928,0.027505758,0.027511811,0.027510188,0.027499991,0.027480323,0.027450499,0.02741069,0.027361281,0.027302659,0.027235209,0.027159315,0.027075364,0.02698374,0.026884829,0.026779017,0.026666688,0.026548228,0.026424023,0.026294457,0.026159917,0.026020787,0.025877453,0.025730301,0.025579715,0.025426081,0.025269752,0.025110954,0.024949878,0.024786717,0.024621665,0.024454913,0.024286655,0.024117083,0.02394639,0.023774769,0.023602411,0.023429511,0.02325626,0.023082851,0.022909478,0.022736332,0.022563606,0.022391493,0.022220187,0.022049878,0.021880681,0.021712388,0.021544713,0.021377369,0.021210069,0.021042528,0.020874457,0.020705572,0.020535584,0.020364207,0.020191156,0.020016142,0.01983888,0.019659083,0.019476464,0.019290745,0.019101685,0.01890905,0.018712609,0.018512127,0.018307371,0.018098109,0.017884109,0.017665136,0.017440957,0.017211341,0.016976054,0.016734863,0.016487534,0.016233836,0.015973686,0.015707602,0.015436257,0.015160321,0.014880463,0.014597354,0.014311665,0.014024066,0.013735227,0.013445819,0.013156513,0.012867978,0.012580885,0.012295905,0.012013708,0.011734855,0.011459467,0.011187557,0.010919136,0.010654218,0.010392814,0.010134936,0.009880597,0.009629808,0.009382583,0.009138932,0.008898868,0.008662403,0.00842955,0.008200321,0.007974899,0.007754157,0.007539137,0.007330883,0.007130439,0.006938849,0.006757155,0.006586402,0.006427632,0.00628189,0.006150218,0.006033661,0.005933262,0.005850064,0.005785111,0.00573886,0.005709426,0.005694338,0.005691122,0.005697309,0.005710426,0.005728001,0.005747563,0.005766641,0.005782762,0.005793455,0.005796249,0.005788671,0.005768251,0.005732516,0.005679871,0.005612225,0.005532364,0.005443072,0.005347136,0.00524734,0.005146469,0.00504731,0.004952647,0.004865265,0.004787615,0.004720801,0.004665593,0.00462276,0.004593072,0.004577299,0.004576209,0.004590573,0.004621159,0.004668738,0.004733311,0.004811808,0.004900389,0.004995218,0.005092454,0.005188261,0.0052788,0.005360231,0.005428718,0.005480422,0.00551293,0.005529534,0.005534955,0.005533909,0.005531115,0.005531293,0.00553916,0.005559435,0.005596837,0.005656084,0.005739842,0.005842569,0.005956669,0.006074547,0.006188607,0.006291253,0.006374892,0.006431926,0.006454761,0.006435802,0.006370724,0.006268288,0.006140526,0.005999471,0.005857154,0.005725608,0.005616864,0.005542956,0.005515914,0.005547772,0.005647569,0.005812384,0.006036301,0.006313408,0.006637789,0.007003531,0.007404719,0.00783544,0.008289779,0.008761823,0.009245656,0.009735366,0.010225037,0.010708757,0.01118061,0.011634726,0.012065411,0.012467014,0.012833884,0.01316037,0.013440821,0.013669586,0.013841015,0.013949456,0.013989258,0.013954771,0.013840343,0.013640325,0.013349064,0.01296091,0.012473324,0.011896214,0.0112426,0.010525502,0.00975794,0.008952934,0.008123504,0.007282669,0.00644345,0.005618867,0.004821939,0.004065687,0.00336313,0.002727289,0.002171184,0.00170441,0.001322867,0.001019032,0.000785381,0.000614389,0.000498533,0.00043029,0.000402134,0.000406542,0.000435991,0.000482956,0.000539913,0.000599339,0.000653709,0.0006955,0.00071878,0.000723989,0.000713157,0.000688317,0.000651499,0.000604735,0.000550058,0.000489497,0.000425086,0.000358854,0.000292835,0.000229059,0.000169557,0.000116362,7.15E-05,3.65E-05,1.10E-05,9.75E-06,8.52E-06,7.29E-06,6.06E-06,4.84E-06,3.61E-06,1.80E-05,3.43E-05,5.17E-05,6.92E-05,8.59E-05,0.000100807,0.000113021,0.000121813,0.000127277,0.000129709,0.000129408,0.000126672,0.000121799,0.000115087,0.000106834,9.73E-05,8.69E-05,7.58E-05,6.44E-05,5.29E-05,4.16E-05,3.09E-05,2.11E-05,1.24E-05,5.10E-06,4.77E-06,4.44E-06,4.11E-06,3.78E-06,3.44E-06,3.11E-06,9.26E-06,1.68E-05,2.55E-05,3.51E-05,4.56E-05,5.66E-05,6.81E-05,7.97E-05,9.14E-05,0.000102876,0.000113991,0.00012454,0.000134329,0.000143166,0.000150857,0.00015721,0.000162077,0.000165505,0.000167585,0.00016841,0.000168072,0.000166664,0.000164278,0.000161006,0.00015694,0.000152174,0.000146799,0.000140907,0.000134592,0.000127945,0.000121059,0.000114026,0.000106939,9.99E-05,9.30E-05,8.63E-05,7.99E-05,7.38E-05,6.80E-05,6.25E-05,5.73E-05,5.24E-05,4.77E-05,4.33E-05,3.92E-05,3.53E-05,3.16E-05,2.82E-05,2.51E-05,2.21E-05,1.94E-05,1.69E-05,1.45E-05,1.24E-05,1.04E-05,8.68E-06,7.08E-06,5.65E-06,4.38E-06,3.26E-06,2.29E-06,1.45E-06,7.38E-07,1.51E-07,1.46E-07,1.40E-07,1.34E-07,1.28E-07,1.23E-07,1.17E-07,1.11E-07,1.06E-07,1.00E-07,9.43E-08,8.86E-08,8.29E-08,4.42E-07,8.24E-07,1.22E-06,1.63E-06,2.04E-06,2.44E-06,2.83E-06,3.20E-06,3.54E-06,3.85E-06,4.12E-06,4.35E-06,4.54E-06,4.70E-06,4.82E-06,4.91E-06,4.97E-06,5.00E-06,5.01E-06,4.99E-06,4.94E-06,4.88E-06,4.79E-06,4.69E-06,4.57E-06,4.44E-06,4.29E-06,4.14E-06,3.97E-06,3.80E-06,3.62E-06,3.44E-06,3.26E-06,3.08E-06,2.90E-06,2.72E-06,2.55E-06,2.39E-06,2.23E-06,2.09E-06,1.96E-06,1.84E-06,1.74E-06,1.66E-06,1.60E-06,1.55E-06,1.54E-06,1.55E-06,1.58E-06,1.64E-06,1.74E-06,1.87E-06,2.03E-06,2.23E-06,2.46E-06,2.74E-06,3.05E-06,3.41E-06,3.82E-06,4.27E-06
A. tamarense2,Dinophyceae,Dinoflagellates,Brown,micro,27,35,1,1.01,1.05,1.08,1.2,0.1,0.6,0.2,0.6,2,12,150,350,0.008537475,0.008970031,0.009384676,0.009781287,0.010159742,0.010519918,0.010861692,0.011184942,0.011489545,0.011775378,0.012042318,0.012290432,0.012520541,0.012733654,0.012930781,0.01311293,0.013281113,0.013436337,0.013579613,0.013711951,0.01383436,0.013948677,0.014060053,0.014174468,0.014297899,0.014436326,0.01459321,0.014761938,0.01493338,0.015098406,0.015247887,0.015374695,0.015479725,0.015565875,0.015636042,0.015693124,0.01574002,0.015779626,0.015814841,0.015848563,0.01588369,0.015922511,0.015964879,0.016010042,0.016057244,0.016105731,0.016154749,0.016203543,0.016251359,0.016297442,0.016341039,0.016381395,0.016417755,0.016449365,0.016475471,0.016495318,0.016508152,0.016513219,0.016509763,0.016497032,0.01647427,0.016440971,0.016397619,0.016344947,0.016283685,0.016214567,0.016138325,0.01605569,0.015967394,0.01587417,0.01577675,0.015675866,0.015572249,0.015466632,0.015359748,0.015252327,0.015145103,0.015038807,0.014934171,0.014831927,0.014732808,0.014637356,0.014545357,0.014456405,0.014370098,0.01428603,0.014203799,0.014122998,0.014043225,0.013964076,0.013885145,0.01380603,0.013726325,0.013645627,0.013563532,0.013479634,0.013393531,0.013304818,0.013213091,0.013117946,0.013018978,0.012915924,0.012809082,0.012698892,0.012585791,0.01247022,0.012352616,0.012233419,0.012113068,0.011992001,0.011870658,0.011749477,0.011628897,0.011509357,0.011391296,0.011275153,0.011161261,0.01104953,0.010939765,0.010831772,0.010725354,0.010620316,0.010516464,0.010413601,0.010311533,0.010210064,0.010108999,0.010008142,0.0099073,0.009806275,0.009704873,0.009602898,0.009500148,0.00939642,0.009291513,0.009185223,0.009077349,0.008967687,0.008856035,0.008742191,0.008625952,0.008507116,0.008385479,0.008260841,0.008132998,0.008001747,0.007866993,0.007729065,0.007588399,0.007445431,0.007300597,0.007154332,0.007007073,0.006859256,0.006711316,0.006563689,0.006416812,0.006271119,0.006127048,0.005985033,0.005845512,0.005708943,0.005575885,0.005446918,0.005322625,0.005203587,0.005090386,0.004983603,0.004883819,0.004791616,0.004707577,0.004632282,0.004566312,0.00451025,0.004464678,0.004430175,0.004406986,0.004393994,0.004389743,0.00439278,0.004401649,0.004414894,0.004431061,0.004448695,0.00446634,0.004482542,0.004495845,0.004504795,0.004507936,0.004503813,0.004490971,0.004468455,0.004437308,0.004399074,0.004355295,0.004307515,0.004257276,0.004206122,0.004155596,0.004107241,0.0040626,0.004023159,0.003990166,0.003964814,0.003948295,0.0039418,0.003946522,0.003963652,0.003994382,0.004039903,0.004101408,0.004179193,0.004269974,0.004369574,0.004473814,0.004578516,0.004679501,0.00477259,0.004853606,0.004918369,0.004962702,0.004984029,0.00498619,0.004974628,0.004954784,0.004932101,0.004912023,0.004899992,0.00490145,0.004921841,0.004966606,0.005039005,0.005133561,0.005242616,0.005358508,0.005473579,0.005580169,0.005670617,0.005737265,0.005772452,0.005768518,0.005720826,0.005636822,0.005526976,0.005401756,0.005271631,0.005147069,0.00503854,0.004956511,0.004911453,0.004913833,0.004971606,0.005082666,0.005242394,0.005446168,0.00568937,0.00596738,0.006275576,0.00660934,0.006964052,0.00733509,0.007717836,0.008107669,0.008499969,0.008890116,0.009273491,0.009645462,0.01000136,0.010336504,0.010646213,0.010925807,0.011170604,0.011375925,0.011537088,0.011649413,0.011708219,0.011708826,0.011646552,0.011516718,0.011314642,0.011035644,0.01067751,0.010247897,0.009756929,0.009214728,0.008631419,0.008017125,0.007381969,0.006736076,0.006089568,0.005452569,0.004835203,0.004247594,0.003699864,0.003202138,0.002764539,0.002394552,0.002089104,0.001842486,0.001648987,0.001502896,0.001398503,0.001330096,0.001291965,0.001278401,0.001283691,0.001302126,0.001327994,0.001355586,0.00137919,0.001393096,0.001392791,0.001378551,0.001351849,0.001314158,0.001266953,0.001211707,0.001149893,0.001082984,0.001012455,0.000939778,0.000866428,0.000793877,0.0007236,0.000657069,0.000595758,0.000540811,0.000492054,0.000448983,0.000411093,0.000377882,0.000348844,0.000323476,0.000301275,0.000281735,0.000264354,0.000248627,0.000234051,0.000220121,0.000206333,0.000192184,0.000177294,0.00016178,0.000145882,0.000129841,0.0001139,9.83E-05,8.33E-05,6.91E-05,5.59E-05,4.41E-05,3.38E-05,2.53E-05,1.88E-05,1.46E-05,1.29E-05,1.40E-05,1.80E-05,2.53E-05,3.60E-05,5.05E-05,6.88E-05,9.06E-05,0.000115561,0.000143227,0.000173183,0.000205014,0.000238302,0.000272634,0.000307591,0.00034276,0.000377723,0.000412064,0.000445368,0.000477219,0.000507201,0.000534897,0.000559892,0.00058177,0.000600114,0.00061451,0.000624654,0.000630697,0.000632905,0.000631541,0.000626871,0.00061916,0.000608671,0.00059567,0.000580421,0.000563189,0.000544239,0.000523835,0.000502241,0.000479724,0.000456546,0.000432974,0.000409271,0.000385702,0.000362533,0.000340026,0.000318401,0.000297685,0.00027786,0.000258906,0.000240805,0.000223537,0.000207085,0.000191428,0.000176548,0.000162426,0.000149044,0.000136382,0.000124421,0.000113143,0.000102528,9.26E-05,8.32E-05,7.45E-05,6.63E-05,5.87E-05,5.17E-05,4.52E-05,3.92E-05,3.37E-05,2.87E-05,2.42E-05,2.00E-05,1.63E-05,1.30E-05,1.01E-05,7.52E-06,5.29E-06,3.39E-06,1.79E-06,4.80E-07,4.50E-07,4.20E-07,3.90E-07,3.60E-07,3.31E-07,3.01E-07,2.71E-07,2.41E-07,2.11E-07,1.81E-07,1.51E-07,1.22E-07,8.01E-07,1.50E-06,2.20E-06,2.89E-06,3.56E-06,4.21E-06,4.85E-06,5.46E-06,6.05E-06,6.63E-06,7.18E-06,7.71E-06,8.21E-06,8.69E-06,9.15E-06,9.58E-06,9.99E-06,1.04E-05,1.07E-05,1.10E-05,1.13E-05,1.16E-05,1.18E-05,1.20E-05,1.22E-05,1.24E-05,1.25E-05,1.26E-05,1.26E-05,1.26E-05,1.26E-05,1.25E-05,1.24E-05,1.23E-05,1.21E-05,1.19E-05,1.16E-05,1.13E-05,1.10E-05,1.06E-05,1.02E-05,9.74E-06,9.23E-06,8.68E-06,8.09E-06,7.45E-06,6.76E-06,6.03E-06,5.24E-06,4.41E-06,3.53E-06,2.60E-06,1.63E-06
