Species,Class,PFT1,PFT2,Size_class,Dmin,Dmax,Dint,ncoremin,ncoremax,nshellmin,nshellmax,Vsmin,Vsmax,Veffmin,Veffmax,cimin,cimax,Cimin,Cimax,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499,500,501,502,503,504,505,506,507,508,509,510,511,512,513,514,515,516,517,518,519,520,521,522,523,524,525,526,527,528,529,530,531,532,533,534,535,536,537,538,539,540,541,542,543,544,545,546,547,548,549,550,551,552,553,554,555,556,557,558,559,560,561,562,563,564,565,566,567,568,569,570,571,572,573,574,575,576,577,578,579,580,581,582,583,584,585,586,587,588,589,590,591,592,593,594,595,596,597,598,599,600,601,602,603,604,605,606,607,608,609,610,611,612,613,614,615,616,617,618,619,620,621,622,623,624,625,626,627,628,629,630,631,632,633,634,635,636,637,638,639,640,641,642,643,644,645,646,647,648,649,650,651,652,653,654,655,656,657,658,659,660,661,662,663,664,665,666,667,668,669,670,671,672,673,674,675,676,677,678,679,680,681,682,683,684,685,686,687,688,689,690,691,692,693,694,695,696,697,698,699,700,701,702,703,704,705,706,707,708,709,710,711,712,713,714,715,716,717,718,719,720,721,722,723,724,725,726,727,728,729,730,731,732,733,734,735,736,737,738,739,740,741,742,743,744,745,746,747,748,749,750,751,752,753,754,755,756,757,758,759,760,761,762,763,764,765,766,767,768,769,770,771,772,773,774,775,776,777,778,779,780,781,782,783,784,785,786,787,788,789,790,791,792,793,794,795,796,797,798,799,800,801,802,803,804,805,806,807,808,809,810,811,812,813,814,815,816,817,818,819,820,821,822,823,824,825,826,827,828,829,830,831,832,833,834,835,836,837,838,839,840,841,842,843,844,845,846,847,848,849,850,851,852,853,854,855,856,857,858,859,860,861,862,863,864,865,866,867,868,869,870,871,872,873,874,875,876,877,878,879,880,881,882,883,884,885,886,887,888,889,890,891,892,893,894,895,896,897,898,899,900
E. huxleyi,Haptophyceae,Haptophytes,Brown,small_nano,4,8,1,1.01,1.05,1.18,1.23,0.1,0.6,0.2,0.6,2,12,150,350,0.028323855,0.028629511,0.028931084,0.029227983,0.029519619,0.029805403,0.030084744,0.030357055,0.030621744,0.030878222,0.031125901,0.031364085,0.031591657,0.031807396,0.03201008,0.032198486,0.032371394,0.03252758,0.032665824,0.032784903,0.032883596,0.032964247,0.033043466,0.033141432,0.033278322,0.033474313,0.033741658,0.034060911,0.034404702,0.034745659,0.035056412,0.035315041,0.035521426,0.035680897,0.035798784,0.035880419,0.03593113,0.03595625,0.035961107,0.035951033,0.035931357,0.035906563,0.035877746,0.03584515,0.035809024,0.035769614,0.035727166,0.035681928,0.035634146,0.035584067,0.035531937,0.035478004,0.035422514,0.035365713,0.035307849,0.035249167,0.035189916,0.035130341,0.03507069,0.035011208,0.034952143,0.034893404,0.034833552,0.034770808,0.034703397,0.03462954,0.034547462,0.034455383,0.034351528,0.03423412,0.03410138,0.033951532,0.0337828,0.033593405,0.03338157,0.033145519,0.032883474,0.032593659,0.032274295,0.031923606,0.031539815,0.031122,0.030672666,0.030195171,0.029692876,0.029169139,0.028627321,0.028070781,0.027502878,0.026926972,0.026346422,0.025764589,0.025184831,0.024610508,0.024044981,0.023491607,0.022953748,0.022434761,0.021938008,0.021466848,0.021024639,0.020613759,0.020232648,0.019878766,0.01954957,0.019242519,0.018955071,0.018684685,0.018428819,0.01818493,0.017950478,0.017722921,0.017499716,0.017278323,0.0170562,0.016830804,0.016600159,0.016364541,0.016124793,0.015881756,0.015636272,0.015389182,0.015141327,0.014893551,0.014646694,0.014401597,0.014159103,0.013920053,0.013685289,0.013455652,0.013231984,0.013014847,0.012803688,0.012597672,0.012395966,0.012197736,0.012002149,0.011808371,0.01161557,0.01142291,0.011229559,0.011034683,0.010837449,0.010637023,0.010432571,0.01022326,0.010008617,0.009789611,0.009567572,0.00934383,0.009119713,0.008896553,0.008675678,0.008458419,0.008246105,0.008040065,0.00784163,0.00765213,0.007472893,0.007305249,0.007150529,0.007009801,0.006883087,0.006770149,0.006670749,0.006584648,0.006511608,0.006451389,0.006403755,0.006368465,0.006345283,0.006333968,0.006334284,0.00634599,0.006368849,0.006402623,0.006446798,0.006499765,0.00655964,0.006624537,0.006692574,0.006761866,0.006830528,0.006896677,0.006958428,0.007013897,0.0070612,0.007098453,0.007123772,0.007135271,0.007131068,0.007109951,0.0070734,0.007023568,0.006962609,0.006892676,0.006815922,0.006734501,0.006650564,0.006566267,0.006483762,0.006405047,0.006331504,0.00626436,0.00620484,0.006154171,0.00611358,0.006084293,0.006067536,0.006064537,0.006076521,0.006103966,0.006144357,0.006194429,0.006250917,0.006310556,0.006370083,0.006426232,0.006475738,0.006515338,0.006541767,0.006553073,0.006552567,0.00654487,0.006534605,0.006526395,0.006524862,0.006534629,0.006560318,0.006606554,0.006677957,0.006776657,0.0068948,0.007022042,0.007148036,0.007262435,0.007354893,0.007415064,0.007432602,0.007397159,0.00729839,0.007130722,0.006907679,0.006647558,0.006368655,0.006089269,0.005827696,0.005602234,0.005431179,0.005332829,0.005325482,0.005422756,0.005619558,0.005906117,0.006272661,0.006709418,0.007206619,0.00775449,0.008343261,0.00896316,0.009604417,0.010257259,0.010911915,0.011558614,0.012187584,0.012789054,0.013354108,0.013877249,0.014353835,0.014779226,0.015148778,0.015457851,0.015701802,0.015875992,0.015975776,0.015996515,0.015933567,0.015782289,0.01553804,0.015196179,0.014752064,0.014204145,0.013563235,0.01284324,0.012058066,0.011221617,0.0103478,0.009450519,0.008543679,0.007641186,0.006756946,0.005904863,0.005098844,0.004352792,0.003680614,0.003096215,0.002609753,0.002216395,0.001907561,0.001674671,0.001509145,0.001402403,0.001345864,0.001330949,0.001349078,0.00139167,0.001450145,0.001515923,0.001580424,0.001635069,0.001671276,0.00168237,0.001669291,0.001634881,0.001581985,0.001513447,0.00143211,0.001340817,0.001242413,0.00113974,0.001035643,0.000932966,0.000834551,0.000743243,0.000661885,0.000593321,0.000539689,0.000500305,0.000473778,0.000458721,0.000453742,0.000457452,0.000468462,0.000485382,0.000506822,0.000531392,0.000557703,0.000584366,0.00060999,0.000633185,0.000652563,0.00066703,0.000676674,0.00068188,0.000683034,0.000680521,0.000674725,0.000666032,0.000654827,0.000641494,0.000626419,0.000609986,0.000592582,0.00057459,0.000556395,0.000538384,0.00052094,0.000504449,0.000489296,0.000475866,0.000464543,0.00045562,0.000449017,0.000444562,0.00044208,0.0004414,0.000442347,0.000444751,0.000448437,0.000453233,0.000458965,0.000465461,0.000472549,0.000480054,0.000487804,0.000495627,0.00050335,0.000510798,0.000517801,0.000524184,0.000529775,0.000534439,0.000538197,0.000541106,0.000543225,0.000544611,0.000545324,0.000545422,0.000544962,0.000544003,0.000542603,0.000540821,0.000538715,0.000536343,0.000533763,0.000531033,0.000528213,0.000525359,0.000522531,0.000519786,0.000517183,0.00051477,0.000512551,0.00051052,0.000508672,0.000507,0.0005055,0.000504164,0.000502988,0.000501964,0.000501089,0.000500354,0.000499756,0.000499287,0.000498943,0.000498716,0.000498602,0.000498594,0.000498687,0.000498875,0.000499151,0.000499511,0.000499948,0.000500456,0.000501029,0.000501663,0.00050235,0.000503085,0.000503862,0.000504675,0.000505518,0.000506387,0.000507273,0.000508173,0.000509079,0.000509987,0.00051089,0.000511782,0.000512658,0.000513511,0.000514337,0.000515128,0.000515879,0.000516585,0.000517239,0.000517836,0.000518369,0.000518834,0.000519223,0.000519531,0.000519753,0.000519884,0.000519928,0.000519889,0.000519774,0.000519586,0.000519332,0.000519017,0.000518645,0.000518222,0.000517754,0.000517244,0.000516699,0.000516124,0.000515523,0.000514903,0.000514268,0.000513623,0.000512973,0.000512324,0.000511682,0.00051105,0.000510434,0.00050984,0.000509273,0.000508738,0.000508239,0.000507783,0.000507374,0.000507017,0.000506719,0.000506483,0.000506315,0.000506221,0.000506205,0.000506273,0.000506429,0.00050668,0.000507029,0.000507484,0.000508047,0.000508726,0.000509524,0.000510447,0.000511501,0.00051269,0.00051402,0.000515496,0.000517122,0.000518905,0.000520849
P. cruentum,Rhodophyceae,Rhodophytes,Red,small_nano,5,12,1,1.01,1.05,1.08,1.2,0.1,0.6,0.2,0.6,2,12,150,350,0.019706537,0.020020577,0.020323441,0.020616764,0.020902182,0.02118133,0.021455844,0.021727359,0.02199751,0.022267933,0.022540263,0.02281506,0.023088576,0.023355988,0.023612472,0.023853206,0.024073367,0.02426813,0.024432673,0.024562171,0.024651803,0.024702039,0.02473453,0.02477622,0.024854056,0.024994983,0.025216221,0.025496098,0.025803217,0.026106182,0.026373596,0.026580026,0.026723902,0.026809617,0.026841564,0.026824137,0.026761729,0.026658734,0.026519545,0.026348555,0.026150159,0.025928356,0.025685583,0.02542388,0.025145289,0.024851854,0.024545615,0.024228616,0.023902897,0.023570502,0.023233471,0.022893849,0.022553675,0.022214993,0.021879845,0.021550273,0.021228318,0.020916024,0.020615431,0.020328583,0.020057521,0.01980389,0.019567752,0.01934877,0.019146608,0.01896093,0.018791399,0.018637679,0.018499435,0.01837633,0.018268029,0.018174194,0.018094489,0.01802858,0.017976128,0.017936799,0.017910257,0.017896164,0.017894185,0.017903984,0.017925224,0.017957373,0.01799911,0.01804892,0.018105284,0.018166687,0.018231611,0.01829854,0.018365956,0.018432344,0.018496186,0.018555965,0.018610165,0.018657269,0.018695759,0.01872412,0.018740834,0.018744385,0.018733256,0.01870593,0.01866089,0.018597221,0.018516418,0.018420578,0.018311796,0.018192168,0.018063792,0.017928763,0.017789179,0.017647134,0.017504726,0.017364051,0.017227205,0.017096285,0.016973387,0.016860607,0.016759617,0.016670386,0.01659246,0.016525383,0.016468701,0.016421958,0.0163847,0.01635647,0.016336815,0.016325279,0.016321407,0.016324744,0.016334835,0.016351225,0.016373459,0.016401051,0.016433395,0.016469856,0.016509797,0.016552582,0.016597575,0.016644139,0.016691639,0.016739437,0.016786898,0.016833386,0.016878265,0.016920898,0.016960648,0.016996881,0.017028944,0.01705613,0.017077714,0.017092974,0.017101186,0.017101626,0.017093571,0.017076297,0.017049082,0.017011201,0.016961932,0.01690055,0.016826333,0.016738556,0.016636498,0.016519361,0.016386061,0.016235443,0.01606635,0.015877626,0.015668113,0.015436657,0.0151821,0.014903286,0.014599059,0.014268263,0.01390974,0.013522336,0.013104892,0.012656254,0.012176523,0.011670841,0.011145607,0.010607221,0.010062083,0.009516593,0.00897715,0.008450155,0.007942007,0.007459106,0.007007851,0.006594643,0.006225882,0.005907967,0.005647298,0.00544789,0.005304221,0.005208383,0.005152468,0.00512857,0.005128779,0.00514519,0.005169895,0.005194986,0.005212555,0.005216669,0.005209284,0.00519433,0.005175738,0.005157437,0.005143358,0.005137431,0.005143586,0.005165752,0.005207861,0.00527254,0.005357213,0.005457999,0.005571022,0.0056924,0.005818257,0.005944712,0.006067887,0.006183903,0.006288881,0.006379704,0.006456304,0.006519374,0.006569609,0.006607701,0.006634344,0.006650232,0.006656059,0.006652517,0.006640301,0.006620097,0.006592559,0.006558336,0.006518074,0.006472421,0.006422025,0.006367533,0.006309592,0.00624885,0.006185954,0.006122053,0.006060294,0.006004328,0.005957803,0.005924368,0.005907673,0.005911367,0.005939099,0.005994519,0.006081274,0.006202159,0.006356544,0.006542941,0.006759864,0.007005828,0.007279345,0.007578929,0.007903093,0.008250352,0.008619219,0.009008208,0.009415831,0.009840603,0.010281038,0.010735648,0.011201963,0.011673569,0.012143068,0.012603064,0.013046157,0.013464951,0.013852046,0.014200046,0.014501552,0.014749166,0.014935491,0.015053129,0.015094681,0.015052751,0.014919939,0.014691644,0.014374448,0.013977728,0.013510863,0.012983229,0.012404205,0.011783167,0.011129495,0.010452565,0.009761755,0.009066443,0.008376007,0.007699823,0.00704727,0.006427726,0.005848766,0.005310755,0.004812257,0.004351835,0.003928052,0.003539472,0.003184658,0.002862172,0.00257058,0.002308443,0.002074325,0.001866789,0.001684399,0.001525718,0.001389309,0.001273701,0.001177282,0.001098407,0.001035429,0.000986703,0.000950583,0.000925422,0.000909575,0.000901396,0.000899239,0.000901458,0.000906406,0.000912439,0.00091791,0.000921172,0.000920922,0.000917219,0.000910465,0.000901059,0.000889403,0.000875899,0.000860947,0.000844948,0.000828304,0.000811414,0.000794681,0.000778505,0.000763287,0.000749429,0.000737331,0.000727303,0.000719292,0.000713151,0.000708736,0.000705902,0.000704503,0.000704394,0.00070543,0.000707466,0.000710356,0.000713956,0.00071812,0.000722703,0.00072756,0.000732545,0.000737514,0.000742321,0.000746821,0.000750869,0.000754319,0.00075706,0.000759109,0.000760518,0.000761338,0.00076162,0.000761416,0.000760777,0.000759754,0.000758397,0.000756759,0.000754891,0.000752843,0.000750668,0.000748415,0.000746137,0.000743885,0.00074171,0.000739662,0.000737794,0.000736156,0.000734789,0.000733686,0.000732831,0.000732207,0.000731797,0.000731583,0.000731549,0.000731678,0.000731952,0.000732356,0.000732871,0.000733481,0.000734168,0.000734917,0.000735709,0.000736528,0.000737357,0.000738179,0.000738977,0.000739733,0.000740435,0.00074108,0.00074167,0.000742207,0.000742693,0.00074313,0.000743518,0.00074386,0.000744158,0.000744412,0.000744626,0.0007448,0.000744937,0.000745037,0.000745103,0.000745137,0.000745139,0.000745113,0.000745058,0.000744978,0.000744874,0.000744747,0.0007446,0.000744434,0.00074425,0.000744051,0.000743837,0.000743612,0.000743376,0.000743131,0.000742879,0.000742622,0.00074236,0.000742097,0.000741834,0.000741572,0.000741312,0.000741058,0.00074081,0.000740571,0.000740341,0.000740123,0.000739918,0.000739728,0.000739554,0.000739399,0.000739265,0.000739151,0.000739062,0.000738997,0.000738959,0.000738947,0.000738958,0.000738991,0.000739046,0.000739119,0.000739211,0.000739319,0.000739441,0.000739577,0.000739725,0.000739884,0.000740051,0.000740225,0.000740405,0.00074059,0.000740777,0.000740965,0.000741154,0.00074134,0.000741524,0.000741702,0.000741875,0.000742039,0.000742195,0.00074234,0.000742472,0.000742591,0.000742694,0.000742781,0.00074285,0.000742898,0.000742926,0.00074293,0.000742911,0.000742865,0.000742793,0.000742691,0.000742559,0.000742396,0.000742199,0.000741967,0.000741699,0.000741393,0.000741048,0.000740662,0.000740233,0.000739761,0.000739243,0.000738679
C. fragarioides,Cryptophyceae,Cryptophytes,Cryptophyte,small_nano,4,8,1,1.01,1.05,1.08,1.2,0.1,0.6,0.2,0.6,2,12,150,350,0.026801804,0.027103398,0.027396426,0.027681455,0.027959053,0.028229787,0.028494225,0.028752935,0.029006484,0.029255441,0.029500372,0.029741188,0.029975176,0.030198962,0.030409176,0.030602445,0.030775397,0.030924662,0.031046866,0.031138639,0.031196609,0.031223265,0.031244548,0.031292259,0.031398199,0.03159417,0.031898395,0.03227478,0.032673656,0.033045349,0.033340189,0.033519435,0.033588066,0.033561994,0.033457128,0.033289378,0.033074656,0.032828872,0.032567936,0.032307757,0.032064248,0.031850173,0.031665721,0.031507936,0.03137386,0.031260538,0.031165013,0.031084328,0.031015529,0.030955657,0.030901757,0.030850872,0.030800046,0.030746323,0.030686746,0.030618358,0.030538204,0.030443327,0.030330771,0.030197579,0.030040794,0.029858321,0.029651501,0.029422537,0.029173629,0.028906979,0.028624789,0.028329262,0.028022598,0.027707,0.027384669,0.027057807,0.026728616,0.026399297,0.026072052,0.025749084,0.025432593,0.025124781,0.024827851,0.024544003,0.024275441,0.024023661,0.023787346,0.023564477,0.023353032,0.02315099,0.022956332,0.022767035,0.02258108,0.022396445,0.022211111,0.022023055,0.021830258,0.021630699,0.021422357,0.021203211,0.020971241,0.020724425,0.020460744,0.020178176,0.0198747,0.019549102,0.019203386,0.018840363,0.018462841,0.018073633,0.017675547,0.017271395,0.016863986,0.01645613,0.016050639,0.015650321,0.015257987,0.014876447,0.014508512,0.014156992,0.013824231,0.013510711,0.013216448,0.012941458,0.012685757,0.012449362,0.012232288,0.012034552,0.011856169,0.011697156,0.011557529,0.011437304,0.011336497,0.011255124,0.011193201,0.011150405,0.01112506,0.011115149,0.011118655,0.011133564,0.011157858,0.011189521,0.011226537,0.011266891,0.011308565,0.011349545,0.011387813,0.011421353,0.01144815,0.011466187,0.011473911,0.011471619,0.011460072,0.01144003,0.011412252,0.011377499,0.011336532,0.01129011,0.011238994,0.011183944,0.01112572,0.011065082,0.011002791,0.010939606,0.010876288,0.01081336,0.010750393,0.010686722,0.01062168,0.010554602,0.010484822,0.010411674,0.010334493,0.010252612,0.010165365,0.010072088,0.009972114,0.009864777,0.009749411,0.009625351,0.009492205,0.009350677,0.009201745,0.009046388,0.008885583,0.008720309,0.008551545,0.008380268,0.008207456,0.008034089,0.007861143,0.007689598,0.007520431,0.007354622,0.007193147,0.007036876,0.006886239,0.006741557,0.00660315,0.00647134,0.006346447,0.006228791,0.006118695,0.006016478,0.005922461,0.005837101,0.005761401,0.005696497,0.005643529,0.005603635,0.005577953,0.00556762,0.005573775,0.005597557,0.005640102,0.005701781,0.005779879,0.005870915,0.005971407,0.006077872,0.006186827,0.006294792,0.006398282,0.006493817,0.006577913,0.006648179,0.006706583,0.006756183,0.006800039,0.006841208,0.00688275,0.006927723,0.006979185,0.007040196,0.007113814,0.007201446,0.00729789,0.007396296,0.007489811,0.007571582,0.007634758,0.007672486,0.007677914,0.00764419,0.007564461,0.007435523,0.00726876,0.007079206,0.006881894,0.006691855,0.006524123,0.00639373,0.006315709,0.006305092,0.006376913,0.006542189,0.006795884,0.007128948,0.007532329,0.007996977,0.008513842,0.009073871,0.009668016,0.010287224,0.010922446,0.01156463,0.012204725,0.012833682,0.013442449,0.014021975,0.014563989,0.015063331,0.01551562,0.015916476,0.016261519,0.016546368,0.016766642,0.016917961,0.016995944,0.016996211,0.01691438,0.016746072,0.016486906,0.016132501,0.015678477,0.015123393,0.01447757,0.013754269,0.012966751,0.012128278,0.011252109,0.010351506,0.009439731,0.008530044,0.007635705,0.006769977,0.00594612,0.005177395,0.004477063,0.003858385,0.003331155,0.002891303,0.002531289,0.002243577,0.002020628,0.001854903,0.001738866,0.001664977,0.001625699,0.001613494,0.001620824,0.001640151,0.001663937,0.001684643,0.001694732,0.001688234,0.001665455,0.001628268,0.001578548,0.001518168,0.001449002,0.001372925,0.001291809,0.00120753,0.00112196,0.001036975,0.000954446,0.00087625,0.000804259,0.000740347,0.000685942,0.000640679,0.000603749,0.000574341,0.000551645,0.000534851,0.000523148,0.000515726,0.000511774,0.000510482,0.00051104,0.000512638,0.000514465,0.00051571,0.000515564,0.000513384,0.000509194,0.000503191,0.000495566,0.000486514,0.000476228,0.000464903,0.000452731,0.000439906,0.000426623,0.000413074,0.000399453,0.000385954,0.000372771,0.000360098,0.000348127,0.000337053,0.000327069,0.000318369,0.000311147,0.000305545,0.000301496,0.000298884,0.000297592,0.000297502,0.000298497,0.00030046,0.000303273,0.000306819,0.000310981,0.000315642,0.000320685,0.000325992,0.000331445,0.000336929,0.000342324,0.000347515,0.000352384,0.000356813,0.000360686,0.000363911,0.000366503,0.000368503,0.000369951,0.000370888,0.000371355,0.000371393,0.000371042,0.000370343,0.000369337,0.000368065,0.000366568,0.000364885,0.000363058,0.000361128,0.000359136,0.000357122,0.000355126,0.000353191,0.000351356,0.000349654,0.00034809,0.000346659,0.000345356,0.000344178,0.000343121,0.00034218,0.000341352,0.000340632,0.000340015,0.000339499,0.000339078,0.000338749,0.000338508,0.00033835,0.000338271,0.000338267,0.000338334,0.000338468,0.000338665,0.00033892,0.00033923,0.00033959,0.000339996,0.000340445,0.000340931,0.000341451,0.000342001,0.000342576,0.000343172,0.000343786,0.000344413,0.000345049,0.00034569,0.000346331,0.000346969,0.0003476,0.000348219,0.000348822,0.000349405,0.000349964,0.000350495,0.000350993,0.000351455,0.000351876,0.000352253,0.000352581,0.000352856,0.000353073,0.00035323,0.000353322,0.000353353,0.000353325,0.000353243,0.00035311,0.000352931,0.000352707,0.000352445,0.000352145,0.000351814,0.000351454,0.000351068,0.000350662,0.000350237,0.000349798,0.000349349,0.000348893,0.000348434,0.000347975,0.000347521,0.000347074,0.000346639,0.00034622,0.000345819,0.00034544,0.000345088,0.000344765,0.000344476,0.000344224,0.000344013,0.000343847,0.000343728,0.000343662,0.00034365,0.000343698,0.000343809,0.000343986,0.000344234,0.000344555,0.000344953,0.000345433,0.000345997,0.00034665,0.000347395,0.000348236,0.000349176,0.000350219,0.000351369,0.000352629,0.000354004
P. parvum,Haptophyceae,Haptophytes,Brown,small_nano,4,7,1,1.01,1.05,1.08,1.2,0.1,0.6,0.2,0.6,2,12,150,350,0.025927265,0.026263989,0.026591268,0.026910563,0.027223338,0.027531057,0.027835181,0.028137174,0.028438498,0.028740618,0.029044995,0.029352314,0.029660139,0.029965257,0.030264454,0.030554517,0.030832231,0.031094383,0.031337758,0.031559143,0.031755324,0.031926027,0.032082739,0.032239887,0.032411898,0.032613198,0.032852384,0.033114723,0.033379655,0.033626617,0.033835046,0.033988824,0.034089604,0.034143485,0.034156563,0.034134936,0.034084701,0.034011956,0.033922798,0.033823325,0.033719634,0.033616726,0.033515214,0.033414612,0.033314439,0.033214209,0.033113438,0.033011644,0.03290834,0.032803045,0.032695273,0.03258454,0.032470363,0.032352258,0.032229741,0.032102327,0.031969533,0.031830874,0.031685867,0.031534028,0.031374872,0.031208051,0.031033758,0.030852318,0.030664059,0.03046931,0.030268395,0.030061644,0.029849383,0.02963194,0.02940964,0.029182813,0.028951785,0.028716883,0.028478434,0.028236766,0.027992206,0.027745081,0.027495719,0.027244445,0.026991589,0.026737263,0.026480729,0.026221034,0.025957226,0.025688353,0.025413463,0.025131602,0.02484182,0.024543163,0.024234679,0.023915417,0.023584423,0.023240746,0.022883432,0.022511531,0.022124089,0.021720155,0.021298775,0.020858998,0.020399872,0.019921187,0.019425707,0.018916941,0.018398395,0.017873578,0.017345996,0.016819157,0.016296568,0.015781738,0.015278173,0.014789382,0.014318871,0.013870148,0.01344672,0.013052096,0.012688792,0.012355367,0.012049388,0.011768423,0.011510041,0.011271809,0.011051294,0.010846066,0.010653692,0.010471739,0.010297776,0.010129371,0.009964091,0.009799505,0.00963318,0.00946321,0.009289791,0.009113643,0.008935489,0.008756048,0.008576043,0.008396194,0.008217224,0.008039852,0.007864801,0.007692791,0.007524544,0.007360781,0.007202223,0.007049592,0.00690345,0.006763727,0.006630196,0.006502629,0.006380797,0.006264473,0.006153428,0.006047434,0.005946264,0.005849689,0.005757481,0.005669412,0.005585255,0.005504781,0.005427761,0.005354048,0.005283809,0.005217289,0.005154736,0.005096397,0.005042517,0.004993343,0.004949122,0.004910101,0.004876525,0.004848641,0.004826697,0.004810937,0.00480161,0.004798962,0.004803038,0.004813084,0.004828144,0.004847265,0.004869491,0.004893865,0.004919435,0.004945244,0.004970337,0.00499376,0.005014557,0.005031773,0.005044453,0.005051643,0.005052386,0.005046047,0.005033269,0.005015014,0.004992243,0.004965918,0.004937002,0.004906455,0.004875241,0.00484432,0.004814654,0.004787136,0.004762376,0.004740914,0.00472329,0.004710046,0.004701721,0.004698856,0.004701991,0.004711666,0.004728423,0.004752504,0.004782956,0.004818532,0.004857981,0.004900055,0.004943505,0.00498708,0.005029533,0.005069614,0.005106073,0.005138024,0.005166033,0.005191026,0.005213932,0.005235678,0.005257192,0.005279401,0.005303234,0.005329618,0.00535948,0.005393095,0.005428113,0.005461534,0.005490355,0.005511574,0.005522189,0.005519198,0.005499599,0.005460389,0.005398567,0.005313084,0.005210697,0.00510012,0.004990063,0.004889239,0.004806358,0.004750134,0.004729276,0.004752498,0.004828511,0.004963884,0.005156618,0.005402571,0.005697601,0.006037566,0.006418325,0.006835736,0.007285657,0.007763946,0.008266462,0.008789062,0.009327606,0.009877951,0.010435955,0.010997477,0.01155779,0.012109831,0.012645953,0.013158507,0.013639846,0.014082321,0.014478285,0.014820091,0.015100089,0.015310633,0.015444075,0.015492766,0.01544906,0.015305307,0.015053861,0.014690522,0.014224888,0.013670004,0.013038917,0.012344673,0.011600318,0.010818897,0.010013458,0.009197046,0.008382706,0.007583486,0.006812432,0.006082589,0.005407003,0.00479872,0.004267632,0.003811001,0.003422937,0.003097548,0.002828944,0.002611232,0.002438521,0.002304919,0.002204536,0.00213148,0.002079859,0.002043783,0.002017359,0.001994696,0.001969903,0.001938229,0.001899492,0.001854647,0.001804652,0.001750464,0.001693041,0.00163334,0.001572317,0.001510931,0.001450138,0.001390896,0.001334161,0.001280892,0.001232045,0.001188578,0.001151208,0.001119696,0.001093563,0.00107233,0.001055519,0.00104265,0.001033244,0.001026823,0.001022908,0.00102102,0.00102068,0.001021409,0.001022728,0.001024159,0.001025222,0.001025531,0.001025063,0.001023891,0.001022084,0.001019714,0.00101685,0.001013564,0.001009926,0.001006006,0.001001876,0.000997606,0.000993266,0.000988928,0.000984662,0.000980538,0.000976627,0.000973,0.000969727,0.000966879,0.000964527,0.000962723,0.000961445,0.000960653,0.000960307,0.000960367,0.000960794,0.000961546,0.000962583,0.000963867,0.000965356,0.000967011,0.000968791,0.000970657,0.000972568,0.000974484,0.000976366,0.000978173,0.000979865,0.000981402,0.000982744,0.00098386,0.000984755,0.000985444,0.00098594,0.000986258,0.000986412,0.000986417,0.000986286,0.000986034,0.000985675,0.000985223,0.000984693,0.000984098,0.000983454,0.000982774,0.000982072,0.000981363,0.000980661,0.000979981,0.000979335,0.000978737,0.000978187,0.000977684,0.000977226,0.000976813,0.000976441,0.000976111,0.00097582,0.000975567,0.00097535,0.000975169,0.000975022,0.000974906,0.000974822,0.000974767,0.000974739,0.000974738,0.000974763,0.00097481,0.00097488,0.00097497,0.00097508,0.000975207,0.00097535,0.000975508,0.00097568,0.000975863,0.000976057,0.00097626,0.00097647,0.000976686,0.000976907,0.000977131,0.000977357,0.000977583,0.000977808,0.00097803,0.000978248,0.00097846,0.000978666,0.000978862,0.000979049,0.000979225,0.000979388,0.000979536,0.000979669,0.000979784,0.000979881,0.000979957,0.000980012,0.000980045,0.000980055,0.000980046,0.000980017,0.00097997,0.000979906,0.000979828,0.000979735,0.00097963,0.000979513,0.000979386,0.00097925,0.000979107,0.000978957,0.000978802,0.000978644,0.000978483,0.000978322,0.00097816,0.000978,0.000977843,0.000977689,0.000977541,0.0009774,0.000977267,0.000977143,0.000977029,0.000976927,0.000976838,0.000976764,0.000976705,0.000976664,0.00097664,0.000976636,0.000976653,0.000976692,0.000976755,0.000976842,0.000976955,0.000977096,0.000977265,0.000977463,0.000977693,0.000977956,0.000978252,0.000978583,0.000978951,0.000979356,0.0009798,0.000980285
